draw,delta_source_balanced_macro_f1,delta_source_balanced_brier,delta_source_balanced_log_loss
452,0.00883803539092,0.00622276035774,0.0314322657079
453,0.00411328973858,0.00660330169897,0.027167600775
454,0.00360243014253,-0.000214219121907,0.0160590955178
455,-0.0038952023868,0.0116393889165,0.0475734338657
456,0.010847748498,0.00400823830221,0.0379015495056
457,0.01099309855,-0.00219604454732,0.023549515187
458,0.000450313114427,0.00912625231637,0.0419507857575
459,0.00605141668035,0.0085696012067,0.0359852333839
460,-0.000142662796907,0.0164246251165,0.0484101685048
461,0.00760697796601,0.00726085539187,0.0498337359589
462,0.00860206351985,0.00420902586944,0.0379943159848
463,0.00291222432345,0.00758776697634,0.0285666389855
464,0.00978383113033,0.0031331146072,0.0349952028107
465,0.00124196962539,0.00673154821444,0.0276669166546
466,0.00673939874892,0.0011190210632,0.0242586271891
467,0.00106711898777,0.00714019038462,0.0356284159347
468,0.0110378413184,0.00434961228813,0.0280804076971
469,0.00606854783174,0.00336332779457,0.0336560336761
470,0.0114812914432,-0.00222779261027,0.0176131630928
471,0.00912124304928,-0.00620952353312,0.0177792880511
472,0.00478908764985,-0.0015185416634,0.01713123662
473,-0.000788951262847,8.04867247854e-05,0.0154134336251
474,0.0181825055737,-0.00436398755046,0.0199494692672
475,0.00975085893677,-0.00411736777092,0.0104592393649
476,0.00586650356413,0.00780505303269,0.0402181566328
477,0.00475879596363,0.00428191391751,0.0269579934983
478,0.0141880535876,-0.00572536201006,0.00410613250707
479,-0.00538229765122,0.0103963614709,0.040630286952
480,0.00210424374604,0.00516122898785,0.0266162992471
481,0.0106122762429,0.00133598328353,0.0296709011622
482,0.00449504391481,0.0078966125358,0.0366100849937
483,0.00313366862571,0.00683712159289,0.0310775823571
484,0.012445158526,0.00204595900347,0.0184864268279
485,0.00235435879391,0.00442411951866,0.0408444674674
486,0.00110667652326,-2.71789131374e-05,0.0198314527502
487,0.00057188223305,0.0118051967143,0.0389601429398
488,0.000358531468636,0.00804607168637,0.0415735020228
489,0.00807703551687,0.00706569857538,0.0342691270612
490,0.00859113200041,0.00339696448673,0.0264095352161
491,0.00862768967725,0.0026791561002,0.0281536367204
492,0.00765533098663,0.00428396388179,0.015923051835
493,0.00755838518765,0.00506890996336,0.0308417427307
494,0.00757205274967,0.00628258706595,0.0421636773301
495,-0.000894390435717,0.00907497014755,0.0487179908222
496,-0.00153722485512,0.0128868499607,0.0425585382519
497,0.00287270255901,0.00470666297293,0.0303891352977
498,0.00300371243287,0.00253672450879,0.0228080047619
499,0.00156799025682,0.00125332128799,0.0191687466315
500,0.00698674297407,-0.00243135003236,0.0172693192055
501,0.011774036805,-0.00067423635342,0.0208408096993
502,0.000894789876963,0.006809132869,0.0330191779016
503,-0.00181709287964,0.00791403684622,0.0307010378745
504,0.0117458519752,0.00260217417943,0.0193297296896
505,0.00736358384836,0.00254308746748,0.0214086727069
506,-0.00217081067853,0.00923737072973,0.035309543578
507,0.00785476864866,-0.00347704437321,0.0144979247878
508,0.00205482927424,0.0092800551912,0.0383992060578
509,-0.0046620076635,0.0117376546198,0.040055912689
510,-0.00764760328216,0.0164623565261,0.0495204438813
511,0.0127603445458,0.00177472342,0.0355673490105
512,0.010102184133,0.0112097161836,0.0445141656042
513,0.00730943734909,0.000927347344921,0.0288809110897
514,0.00451749188288,0.00433142039953,0.0385796317949
515,0.0121038710286,0.00851774369001,0.0450684632749
516,0.000125092697361,0.00684450532921,0.0302105680677
517,0.024876533953,-0.00759835852344,0.0112100811266
518,0.00420215257047,0.00232648583507,0.0179678020046
519,0.00374331537893,0.00542342226807,0.0309932733291
520,-0.00463659773511,0.0129038673014,0.047780673872
521,0.0005492913577,0.00512108503295,0.0244681104642
522,0.00322919763292,0.0085441374336,0.0383854683908
